"x","y","scientific_name","common_name","observation_date","number_found","observer","organization_name","confirmed_ind","species_id_method_name_array","species_verified_by_name","follow_up_name","evaluation_type_name","has_photo_ind","confidential_ind","source_unique_id","source_record_url","imap_url","imap_id","species_type","growth_habit","jurisdiction","county","regional_management_partnership","waterbody","bulk_upload_id","bulk_upload_name","uuid","jurisdiction_species_id","projects","project_ids","approximate_ind","approximate_to"
"-73.9814700","40.7686950","Lycorma delicatula","Spotted Lanternfly","13-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96546726","https://www.inaturalist.org/observations/96546726","https://imapinvasives.natureserve.org/imap/services/page/Presence/1165711.html","1165711","Animal","Plant Pest","New York","New York","Lower Hudson","","","","6a62a1e7-d6b7-41ec-ad15-79c64a2ca095","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9612967","40.8022883","Lycorma delicatula","Spotted Lanternfly","29-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96628083","https://www.inaturalist.org/observations/96628083","https://imapinvasives.natureserve.org/imap/services/page/Presence/1165712.html","1165712","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7a6322dd-d2a6-402c-8932-8cdf19848d11","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9648800","40.7687250","Lycorma delicatula","Spotted Lanternfly","14-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96719799","https://www.inaturalist.org/observations/96719799","https://imapinvasives.natureserve.org/imap/services/page/Presence/1165817.html","1165817","Animal","Plant Pest","New York","New York","Lower Hudson","","","","4682e533-5f78-4c0c-8990-cd516aab6204","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9498401","40.8160933","Lycorma delicatula","Spotted Lanternfly","25-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96744067","https://www.inaturalist.org/observations/96744067","https://imapinvasives.natureserve.org/imap/services/page/Presence/1165818.html","1165818","Animal","Plant Pest","New York","New York","Lower Hudson","","","","c93a4024-a28e-4d5b-ac0e-0cd6a515e01a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680505","40.6427288","Lycorma delicatula","Spotted Lanternfly","01-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96794601","https://www.inaturalist.org/observations/96794601","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167021.html","1167021","Animal","Plant Pest","New York","Kings","LIISMA","","","","cbeae3c1-01fa-44ce-9cee-49474b71932f","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9736080","40.6855360","Lycorma delicatula","Spotted Lanternfly","01-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96800151","https://www.inaturalist.org/observations/96800151","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167022.html","1167022","Animal","Plant Pest","New York","Kings","LIISMA","","","","3cea4294-6921-4040-8bd9-6660aabf6707","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9775749","40.7112977","Lycorma delicatula","Spotted Lanternfly","01-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96801354","https://www.inaturalist.org/observations/96801354","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167023.html","1167023","Animal","Plant Pest","New York","New York","Lower Hudson","","","","05d0cac0-3f36-4044-82c1-e82c260a600b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8158460","40.6080730","Lycorma delicatula","Spotted Lanternfly","01-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96818086","https://www.inaturalist.org/observations/96818086","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167025.html","1167025","Animal","Plant Pest","New York","Queens","LIISMA","","","","ffd25581-9598-4eb1-8613-666bb87ba27b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9729217","40.7791283","Lycorma delicatula","Spotted Lanternfly","01-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","96831203","https://www.inaturalist.org/observations/96831203","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167027.html","1167027","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e0c4ec81-f9c0-46be-a9aa-5e3e24fcbdc4","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8016133","40.5875367","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93919758","https://www.inaturalist.org/observations/93919758","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162119.html","1162119","Animal","Plant Pest","New York","Queens","LIISMA","","","","71ad8109-674f-4b9a-9191-e1ea321f753e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9216917","40.7086500","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93929581","https://www.inaturalist.org/observations/93929581","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162126.html","1162126","Animal","Plant Pest","New York","Kings","LIISMA","","","","6131de69-5989-40e6-8dd6-552ea76d5a76","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9687533","40.7808800","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93940697","https://www.inaturalist.org/observations/93940697","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162127.html","1162127","Animal","Plant Pest","New York","New York","Lower Hudson","","","","c0f56e28-95a0-4e35-bf91-ec77eb37ee46","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9381950","40.7477583","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93893909","https://www.inaturalist.org/observations/93893909","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162108.html","1162108","Animal","Plant Pest","New York","Queens","LIISMA","","","","75869e4b-39de-4082-b3e6-8d518cc3efb4","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9578094","40.7331390","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93895527","https://www.inaturalist.org/observations/93895527","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162109.html","1162109","Animal","Plant Pest","New York","Kings","LIISMA","","","","d5f99aa9-e6b5-4ff1-9b53-8a6bc724c79e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0394095","40.6154068","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93890887","https://www.inaturalist.org/observations/93890887","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162106.html","1162106","Animal","Plant Pest","New York","Kings","LIISMA","","","","c79c4321-2f57-44cf-b834-a8bb6bc12852","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0254685","40.6861194","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93881124","https://www.inaturalist.org/observations/93881124","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162103.html","1162103","Animal","Plant Pest","New York","New York","Lower Hudson","","","","2f49e841-c376-4d03-9409-c4bdcdb7ccf9","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9438333","40.7753800","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93874145","https://www.inaturalist.org/observations/93874145","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162102.html","1162102","Animal","Plant Pest","New York","New York","Lower Hudson","","","","fd05bae1-2eb2-4eda-a54d-eb1569615d8b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9746413","40.7763799","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93859335","https://www.inaturalist.org/observations/93859335","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162100.html","1162100","Animal","Plant Pest","New York","New York","Lower Hudson","","","","c283a5b6-f2fb-459f-b3cf-28e769b3b7bd","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9802880","40.6603315","Lycorma delicatula","Spotted Lanternfly","05-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93755389","https://www.inaturalist.org/observations/93755389","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162092.html","1162092","Animal","Plant Pest","New York","Kings","LIISMA","","","","daa03c10-ce3b-473d-984a-f6309728a047","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9748920","40.7761077","Lycorma delicatula","Spotted Lanternfly","04-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93644289","https://www.inaturalist.org/observations/93644289","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162085.html","1162085","Animal","Plant Pest","New York","New York","Lower Hudson","","","","816e0c47-2e92-4aa8-b256-aa029ab118b5","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9750057","40.7761382","Lycorma delicatula","Spotted Lanternfly","04-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93644264","https://www.inaturalist.org/observations/93644264","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162084.html","1162084","Animal","Plant Pest","New York","New York","Lower Hudson","","","","caab8744-489c-4a71-bede-216de001d1a0","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9514645","40.7588881","Lycorma delicatula","Spotted Lanternfly","04-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93640925","https://www.inaturalist.org/observations/93640925","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162083.html","1162083","Animal","Plant Pest","New York","New York","Lower Hudson","","","","62ad14d0-c910-4ea9-b351-db9d776671a0","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8995343","40.5581501","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93619729","https://www.inaturalist.org/observations/93619729","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162077.html","1162077","Animal","Plant Pest","New York","Queens","LIISMA","","","","74df232e-2d7d-4f5f-8105-cec802fa6a72","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1657981","40.5988021","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93882982","https://www.inaturalist.org/observations/93882982","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162104.html","1162104","Animal","Plant Pest","New York","Richmond","LIISMA","","","","74aa975a-c60f-4662-801a-9b53d5990404","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9745944","40.7763848","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93521904","https://www.inaturalist.org/observations/93521904","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162067.html","1162067","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7edb114e-b4f0-49cd-86fd-ff240cc74c05","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9712490","40.7830451","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93516002","https://www.inaturalist.org/observations/93516002","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162063.html","1162063","Animal","Plant Pest","New York","New York","Lower Hudson","","","","a6f1ff3c-e604-4311-97ea-35ae173f6d80","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9746846","40.7761265","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93521923","https://www.inaturalist.org/observations/93521923","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162068.html","1162068","Animal","Plant Pest","New York","New York","Lower Hudson","","","","b7742cfd-fad8-4cb3-9e59-7db9ba41b174","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9654340","40.7824160","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93517453","https://www.inaturalist.org/observations/93517453","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162064.html","1162064","Animal","Plant Pest","New York","New York","Lower Hudson","","","","0de8ce3e-ba10-4edf-8ab4-0230bf8cad85","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9747961","40.7765544","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","93521974","https://www.inaturalist.org/observations/93521974","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162070.html","1162070","Animal","Plant Pest","New York","New York","Lower Hudson","","","","28fdd966-d7b9-4520-bc1d-0a20ffd519cb","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9746910","40.7763754","Lycorma delicatula","Spotted Lanternfly","03-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","","","","false","false","93521946","https://www.inaturalist.org/observations/93521946","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162069.html","1162069","Animal","Plant Pest","New York","New York","Lower Hudson","","","","94d413cc-76bd-42a2-80b7-0a8160e512af","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0103389","40.7422467","Lycorma delicatula","Spotted Lanternfly","02-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","","","","false","false","93479845","https://www.inaturalist.org/observations/93479845","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162055.html","1162055","Animal","Plant Pest","New York","New York","","Hudson River","","","f6b1c40f-509b-4dba-ae2b-4de107edcb6e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
